years_used,km_driven,mileage,engine,max_power,seats,selling_price,fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Manual,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner
0.42307692307692313,0.0593101502421566,0.4595238095238095,0.21711899791231734,0.11192810457516343,0.24999999999999997,0.025075323462856222,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.42307692307692313,0.03812780242461626,0.44999999999999996,0.15205288796102992,0.0931372549019608,0.24999999999999997,0.015045234198070793,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.15384615384615383,0.01694545460707592,0.4321428571428571,0.19972164231036885,0.1339869281045752,0.24999999999999997,0.037111430580598744,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.15384615384615383,0.02965486329760012,0.5838095238095238,0.21711899791231734,0.1516884531590414,0.41666666666666663,0.07502516800148766,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.3076923076923077,0.022452865039636408,0.5476190476190476,0.2686151704940849,0.15577342047930287,0.24999999999999997,0.04714151984538417,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.6923076923076924,0.033891332861108195,0.469047619047619,0.05984690327070283,0.036764705882352935,0.24999999999999997,0.012036207418635163,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.15384615384615383,0.04236427198812433,0.5366666666666666,0.2686151704940849,0.15231481481481485,0.24999999999999997,0.06519568052199795,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.34615384615384626,0.04236427198812433,0.5,0.29123173277661796,0.08523965141612201,0.24999999999999997,0.014443428842183668,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.11538461538461539,0.021181924170583986,0.6071428571428571,0.3041057759220598,0.17919389978213512,0.24999999999999997,0.0922769215369186,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.19230769230769232,0.01694545460707592,0.633095238095238,0.21711899791231734,0.11220043572984752,0.24999999999999997,0.04964904216158053,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3076923076923077,0.030502157210301736,0.5119047619047619,0.21711899791231734,0.15250544662309368,0.24999999999999997,0.0571716091101696,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.07692307692307696,0.014827219825321886,0.48333333333333334,0.2000695894224078,0.13891612200435732,0.24999999999999997,0.04714151984538417,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.15384615384615383,0.019063689388829953,0.5095238095238095,0.19937369519832984,0.1369825708061002,0.24999999999999997,0.05466408679397324,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.11538461538461539,0.011861691130866239,0.588095238095238,0.05984690327070283,0.0394880174291939,0.24999999999999997,0.02457381899961695,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.2692307692307693,0.02965486329760012,0.4333333333333333,0.21711899791231734,0.11165577342047932,0.41666666666666663,0.027081341315813308,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.42307692307692313,0.05083721111514047,0.44999999999999996,0.15205288796102992,0.0931372549019608,0.24999999999999997,0.019057269903984965,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.07692307692307696,0.010590750261813818,0.4,0.05984690327070283,0.0038126361655773655,0.5,0.022567700845767216,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.11538461538461539,0.02965486329760012,0.5785714285714285,0.21711899791231734,0.1516884531590414,0.24999999999999997,0.0641926715955194,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3076923076923077,0.014827219825321886,0.3333333333333333,0.05984690327070283,0.00599128540305012,0.24999999999999997,0.012036207418635163,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.07692307692307696,0.0010112452848093758,0.4428571428571429,0.19937369519832984,0.1335239651416122,0.24999999999999997,0.07021072515439065,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.11538461538461539,0.006862657045926719,0.5785714285714285,0.21711899791231734,0.1516884531590414,0.24999999999999997,0.06218665374256231,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.038461538461538464,0.004236045916551717,0.7961904761904761,0.05984690327070283,0.0204248366013072,0.16666666666666666,0.030090368095248936,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.038461538461538464,0.006354280698305751,0.5702380952380952,0.1301322199025748,0.09340958605664489,0.24999999999999997,0.033701200230571694,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.038461538461538464,0.0021178111347976833,0.40476190476190477,0.3364648573416841,0.24101307189542487,0.24999999999999997,0.1122367991738416,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.15384615384615383,0.01779274851977753,0.4911904761904761,0.19972164231036885,0.0931372549019608,0.24999999999999997,0.012036207418635163,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.34615384615384626,0.025418393734092055,0.33166666666666667,0.5410577592205985,0.2865740740740741,0.41666666666666663,0.0396189528967951,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.3076923076923077,0.032196745035704966,0.38333333333333336,0.05984690327070283,0.011437908496732041,0.16666666666666666,0.012036207418635163,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.07692307692307696,0.012242973391581966,0.4238095238095238,0.3037578288100209,0.23011982570806105,0.24999999999999997,0.08976939922072225,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.2692307692307693,0.03656030868611827,0.4,0.3037578288100209,0.2273965141612201,0.24999999999999997,0.0396189528967951,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.07692307692307696,0.009870550436017447,0.44047619047619047,0.19937369519832984,0.13709150326797387,0.24999999999999997,0.06469417605875867,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07692307692307696,0.01381046713007995,0.5785714285714285,0.21711899791231734,0.1516884531590414,0.24999999999999997,0.0792377051918049,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.07692307692307696,0.004363140003456959,0.5702380952380952,0.1301322199025748,0.09327342047930283,0.24999999999999997,0.0361084216541202,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.2307692307692308,0.03262039199205577,0.2988095238095238,0.8204592901878915,0.3695533769063181,0.41666666666666663,0.14744241249323847,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.2692307692307693,0.041940625031773524,0.3092857142857143,0.6506610995128741,0.18300653594771243,0.41666666666666663,0.06720169837495503,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.2307692307692308,0.011776961739596078,0.3523809523809524,0.5285316631871956,0.2393790849673203,0.24999999999999997,0.14242736786084575,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.19230769230769232,0.021097194779313825,0.588095238095238,0.3041057759220598,0.17927559912854035,0.24999999999999997,0.0396189528967951,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.19230769230769232,0.023173064865432778,0.6190476190476191,0.3041057759220598,0.17919389978213512,0.24999999999999997,0.0571716091101696,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.07692307692307696,0.02711298155949528,0.4916666666666666,0.29157967988865696,0.1918572984749456,0.24999999999999997,0.08224683227213318,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.19230769230769232,0.026689334603144474,0.65,0.3041057759220598,0.17919389978213512,0.24999999999999997,0.04964904216158053,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.15384615384615383,0.05409929267904168,0.2704761904761904,0.7414752957550452,0.377723311546841,0.41666666666666663,0.16248754639041663,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.15384615384615383,0.041940625031773524,0.3092857142857143,0.6506610995128741,0.184640522875817,0.41666666666666663,0.0922769215369186,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.2692307692307693,0.014361208173335999,0.4209523809523809,0.4676409185803758,0.3854302832244009,0.24999999999999997,0.17251763565520203,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.07692307692307696,0.010590750261813818,0.33999999999999997,0.40848990953375086,0.2865740740740741,0.24999999999999997,0.15646949283154535,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2692307692307693,0.021181924170583986,0.4411904761904762,0.4676409185803758,0.4219498910675382,0.24999999999999997,0.16649948179543814,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2692307692307693,0.024994746777741248,0.35333333333333333,0.5285316631871956,0.37363834422657954,0.24999999999999997,0.1399198455446494,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.34615384615384626,0.05083721111514047,0.5028571428571429,0.21711899791231734,0.15250544662309368,0.24999999999999997,0.023570810073138406,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.34615384615384626,0.046600741551632394,0.4847619047619047,0.19937369519832984,0.12554466230936823,0.24999999999999997,0.016048243124549336,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.2692307692307693,0.025418393734092055,0.5064285714285713,0.2686151704940849,0.15239651416122008,0.24999999999999997,0.0396189528967951,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.19230769230769232,0.06227567893661225,0.633095238095238,0.21711899791231734,0.11220043572984752,0.24999999999999997,0.06018063588960523,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.11538461538461539,0.010590750261813818,0.43238095238095237,0.1990257480862909,0.1470588235294118,0.24999999999999997,0.0571716091101696,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.038461538461538464,0.012708985043567853,0.5095238095238095,0.19937369519832984,0.1369825708061002,0.24999999999999997,0.06218665374256231,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.15384615384615383,0.01694545460707592,0.5238095238095237,0.3041057759220598,0.2061410675381264,0.24999999999999997,0.051153555551298344,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.19230769230769232,0.057191915460402566,0.5976190476190476,0.3041057759220598,0.17919389978213512,0.24999999999999997,0.06018063588960523,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.07692307692307696,0.012708985043567853,0.48833333333333334,0.1301322199025748,0.0931372549019608,0.24999999999999997,0.04192587342769575,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11538461538461539,0.033891332861108195,0.5157142857142857,0.3041057759220598,0.20648148148148154,0.24999999999999997,0.04714151984538417,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.15384615384615383,0.02965486329760012,0.5785714285714285,0.21711899791231734,0.1516884531590414,0.24999999999999997,0.07171523854410848,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.038461538461538464,0.004172498873099096,0.5785714285714285,0.21711899791231734,0.1516884531590414,0.24999999999999997,0.09979948848550768,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.34615384615384626,0.025418393734092055,0.4847619047619047,0.19937369519832984,0.12554466230936823,0.24999999999999997,0.020561783293702778,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.15384615384615383,0.02965486329760012,0.6,0.21711899791231734,0.11220043572984752,0.24999999999999997,0.06018063588960523,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.19230769230769232,0.03304403894840658,0.2988095238095238,0.8204592901878915,0.3695533769063181,0.41666666666666663,0.16750259102280934,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.2692307692307693,0.05083721111514047,0.5452380952380952,0.21711899791231734,0.11220043572984752,0.24999999999999997,0.042126475212991454,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.3076923076923077,0.05083721111514047,0.3814285714285714,0.2606123869171886,0.1658496732026144,0.41666666666666663,0.042126475212991454,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.2692307692307693,0.0720195589326808,0.489047619047619,0.3389004871259569,0.1928104575163399,0.24999999999999997,0.042126475212991454,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.15384615384615383,0.0593101502421566,0.3092857142857143,0.6506610995128741,0.184640522875817,0.5,0.11735214469888218,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.19230769230769232,0.03812780242461626,0.5421428571428571,0.3041057759220598,0.1791666666666667,0.24999999999999997,0.05817461803664815,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.15384615384615383,0.012708985043567853,0.3740476190476191,0.47807933194154484,0.4253812636165578,0.24999999999999997,0.24774330514109275,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.11538461538461539,0.004236045916551717,0.55,0.1301322199025748,0.09324618736383446,0.24999999999999997,0.045636906154773706,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.15384615384615383,0.02075827721423318,0.45285714285714285,0.19972164231036885,0.09327342047930283,0.24999999999999997,0.02457381899961695,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.15384615384615383,0.013556278956269466,0.588095238095238,0.05984690327070283,0.0394880174291939,0.24999999999999997,0.028585854705531124,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.15384615384615383,0.016098160694374305,0.588095238095238,0.05984690327070283,0.0394880174291939,0.24999999999999997,0.02457381899961695,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3076923076923077,0.011861691130866239,0.4716666666666666,0.1607515657620042,0.0959967320261438,0.24999999999999997,0.026078332389334765,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.11538461538461539,0.013556278956269466,0.3333333333333333,0.05984690327070283,0.00599128540305012,0.24999999999999997,0.025075323462856222,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3846153846153847,0.018640042432479145,0.6238095238095237,0.1301322199025748,0.06917211328976038,0.24999999999999997,0.019558774367224235,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.19230769230769232,0.01779274851977753,0.39214285714285707,0.19972164231036885,0.11220043572984752,0.24999999999999997,0.04262797967623073,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.19230769230769232,0.019063689388829953,0.4716666666666666,0.1607515657620042,0.0959967320261438,0.24999999999999997,0.03219668684085388,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.3076923076923077,0.00508333982925333,0.3580952380952381,0.3389004871259569,0.1928104575163399,0.24999999999999997,0.05065205108805907,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.42307692307692313,0.023511982430513424,0.4333333333333333,0.1301322199025748,0.09340958605664489,0.24999999999999997,0.01454372973483152,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.2692307692307693,0.026053864168618265,0.44047619047619047,0.19937369519832984,0.13630174291938996,0.24999999999999997,0.04964904216158053,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.15384615384615383,0.06354661980566467,0.633095238095238,0.21711899791231734,0.11220043572984752,0.24999999999999997,0.0571716091101696,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.15384615384615383,0.030502157210301736,0.45476190476190476,0.19937369519832984,0.1339869281045752,0.24999999999999997,0.0536610778674947,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.46153846153846156,0.028807569384898507,0.469047619047619,0.05984690327070283,0.036764705882352935,0.24999999999999997,0.009027180639199535,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.11538461538461539,0.046600741551632394,0.5366666666666666,0.2686151704940849,0.15231481481481485,0.24999999999999997,0.06970922069115139,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.42307692307692313,0.03262039199205577,0.5188095238095237,0.1301322199025748,0.09327342047930283,0.24999999999999997,0.015546738661310063,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.3846153846153847,0.04236427198812433,0.44761904761904764,0.21711899791231734,0.15577342047930287,0.24999999999999997,0.01705125205102788,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.038461538461538464,0.004236045916551717,0.505,0.19937369519832984,0.13344226579520696,0.24999999999999997,0.05867612249988741,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.15384615384615383,0.04236427198812433,0.3659523809523809,0.1990257480862909,0.10947712418300655,0.41666666666666663,0.02407231453637768,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.07692307692307696,0.014827219825321886,0.5095238095238095,0.19937369519832984,0.1369825708061002,0.24999999999999997,0.05817461803664815,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.2307692307692308,0.02965486329760012,0.2807142857142857,0.5410577592205985,0.23747276688453162,0.5,0.05967913142636595,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0021178111347976833,0.45238095238095233,0.19832985386221294,0.16851851851851857,0.24999999999999997,0.037111430580598744,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.11538461538461539,0.016013431303104144,0.40476190476190477,0.3364648573416841,0.24101307189542487,0.24999999999999997,0.08385164655449885,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3846153846153847,0.04829532937703562,0.3404761904761905,0.40848990953375086,0.34640522875817,0.24999999999999997,0.06720169837495503,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3846153846153847,0.02033463025788237,0.3761904761904762,0.19067501739735562,0.0876906318082789,0.24999999999999997,0.027081341315813308,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.038461538461538464,0.013556278956269466,0.35952380952380947,0.5410577592205985,0.3327886710239652,0.41666666666666663,0.16750259102280934,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.15384615384615383,0.04236427198812433,0.4545238095238095,0.2717466945024356,0.09861111111111114,0.24999999999999997,0.034603908264402385,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.2692307692307693,0.06354661980566467,0.5314285714285714,0.33333333333333337,0.25468409586056645,0.24999999999999997,0.04934813948363696,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.2692307692307693,0.029231216341249314,0.5214285714285714,0.2686151704940849,0.15239651416122008,0.24999999999999997,0.04232697669739452,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.42307692307692313,0.04236427198812433,0.3459523809523809,0.40848990953375086,0.286764705882353,0.24999999999999997,0.027081341315813308,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,0.0055069867856041375,0.5149999999999999,0.1301322199025748,0.09324618736383446,0.24999999999999997,0.04463399752918781,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.15384615384615383,0.025418393734092055,0.5785714285714285,0.21711899791231734,0.1516884531590414,0.24999999999999997,0.07522576978678337,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.11538461538461539,0.01694545460707592,0.49642857142857144,0.19937369519832984,0.13709150326797387,0.24999999999999997,0.05667010464693033,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.11538461538461539,0.014827219825321886,0.48833333333333334,0.1301322199025748,0.09324618736383446,0.24999999999999997,0.041123466286512915,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.2307692307692308,0.02965486329760012,0.48690476190476184,0.29123173277661796,0.1388888888888889,0.24999999999999997,0.037111430580598744,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.15384615384615383,0.021181924170583986,0.4683333333333333,0.33333333333333337,0.2543572984749456,0.24999999999999997,0.11133409114001093,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.11538461538461539,0.032255631962637726,0.5476190476190476,0.3041057759220598,0.18017429193899787,0.24999999999999997,0.08224683227213318,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3076923076923077,0.07413779371443484,0.4595238095238095,0.21711899791231734,0.11192810457516343,0.24999999999999997,0.03410240380116311,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.07692307692307696,0.010590750261813818,0.5478571428571428,0.13048016701461376,0.0931372549019608,0.24999999999999997,0.032096385948206026,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.19230769230769232,0.01694545460707592,0.55,0.1301322199025748,0.09324618736383446,0.24999999999999997,0.03309939487468457,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.46153846153846156,0.02753662851584609,0.469047619047619,0.05984690327070283,0.036764705882352935,0.24999999999999997,0.00752266724948172,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.2692307692307693,0.03812780242461626,0.4945238095238095,0.21711899791231734,0.15239651416122008,0.41666666666666663,0.05967913142636595,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.42307692307692313,0.033891332861108195,0.4266666666666667,0.1607515657620042,0.0797930283224401,0.24999999999999997,0.010531694028917349,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.19230769230769232,0.046600741551632394,0.4945238095238095,0.21711899791231734,0.15239651416122008,0.41666666666666663,0.06720169837495503,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.038461538461538464,0.0005515883371687504,0.4238095238095238,0.19972164231036885,0.14678649237472768,0.24999999999999997,0.06619868944847648,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.07692307692307696,0.013471549564999305,0.405,0.4676409185803758,0.4226579520697168,0.24999999999999997,0.3956871217966778,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11538461538461539,0.019063689388829953,0.46023809523809517,0.47842727905358384,0.39270152505446626,0.24999999999999997,0.31795392999459077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11538461538461539,0.015674513738023498,0.3214285714285714,0.8221990257480862,0.6045479302832244,0.24999999999999997,0.5987964294085828,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07692307692307696,0.01249716156539245,0.5352380952380952,0.47703549060542794,0.4219498910675382,0.24999999999999997,0.3771314566568248,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.038461538461538464,0.0031769285256747003,0.3995238095238095,0.47703549060542794,0.4281045751633987,0.24999999999999997,0.5787362508790119,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07692307692307696,0.021181924170583986,0.34928571428571425,0.40848990953375086,0.3939542483660131,0.24999999999999997,0.18405213800881265,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15384615384615383,0.014827219825321886,0.3571428571428571,0.5285316631871956,0.46623093681917216,0.24999999999999997,0.2678034836706636,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11538461538461539,0.017369101563426727,0.42857142857142855,0.3037578288100209,0.23093681917211334,0.24999999999999997,0.07673028317650119,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2692307692307693,0.016521807650725112,0.33999999999999997,0.40848990953375086,0.2865740740740741,0.24999999999999997,0.05967913142636595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07692307692307696,0.009319809392761398,0.42857142857142855,0.4679888656924147,0.4281045751633987,0.24999999999999997,0.33801410852416164,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
